universe,universe_name,symbol,security_id,exchange_segment,instrument_type,company_name,series,source,mapping_status,source_symbol
hemant_good_200,Hemant Good 200,CYIENT,5748,NSE_EQ,EQUITY,Cyient,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CYIENT
hemant_good_200,Hemant Good 200,KEI,13310,NSE_EQ,EQUITY,KEI Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,KEI
hemant_good_200,Hemant Good 200,JBCHEPHARM,1726,NSE_EQ,EQUITY,J B Chemicals and Pharmaceuticals,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,JBCHEPHARM
hemant_good_200,Hemant Good 200,TATATECH,20293,NSE_EQ,EQUITY,Tata Technologies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,TATATECH
hemant_good_200,Hemant Good 200,ZENSARTECH,1076,NSE_EQ,EQUITY,Zensar Technologies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ZENSARTECH
hemant_good_200,Hemant Good 200,CRISIL,757,NSE_EQ,EQUITY,CRISIL,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CRISIL
hemant_good_200,Hemant Good 200,PAGEIND,14413,NSE_EQ,EQUITY,Page Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PAGEIND
hemant_good_200,Hemant Good 200,DEEPAKNTR,19943,NSE_EQ,EQUITY,Deepak Nitrite,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,DEEPAKNTR
hemant_good_200,Hemant Good 200,JSFB,22663,NSE_EQ,EQUITY,Jana Small Finance Bank,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,JSFB
hemant_good_200,Hemant Good 200,EIHOTEL,919,NSE_EQ,EQUITY,EIH Hotels,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,EIHOTEL
hemant_good_200,Hemant Good 200,APTUS,5435,NSE_EQ,EQUITY,Aptus Value Housing Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,APTUS
hemant_good_200,Hemant Good 200,PGHH,2535,NSE_EQ,EQUITY,P&G Hygiene and Health Care,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PGHH
hemant_good_200,Hemant Good 200,MAHSEAMLES,2088,NSE_EQ,EQUITY,Maharashtra Seamless,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MAHSEAMLES
hemant_good_200,Hemant Good 200,BSE,19585,NSE_EQ,EQUITY,BSE,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,BSE
hemant_good_200,Hemant Good 200,KPITTECH,9683,NSE_EQ,EQUITY,KPIT Technologies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,KPITTECH
hemant_good_200,Hemant Good 200,COFORGE,11543,NSE_EQ,EQUITY,Coforge,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,COFORGE
hemant_good_200,Hemant Good 200,EMAMILTD,13517,NSE_EQ,EQUITY,Emami,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,EMAMILTD
hemant_good_200,Hemant Good 200,STARHEALTH,7083,NSE_EQ,EQUITY,Star Health Insurance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,STARHEALTH
hemant_good_200,Hemant Good 200,ENDURANCE,18822,NSE_EQ,EQUITY,Endurance Technologies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ENDURANCE
hemant_good_200,Hemant Good 200,UTIAMC,527,NSE_EQ,EQUITY,UTI AMC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,UTIAMC
hemant_good_200,Hemant Good 200,APARINDS,11491,NSE_EQ,EQUITY,Apar Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,APARINDS
hemant_good_200,Hemant Good 200,GPIL,13409,NSE_EQ,EQUITY,Godawari Power & Ispat,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,GPIL
hemant_good_200,Hemant Good 200,TATAELXSI,3411,NSE_EQ,EQUITY,Tata Elxsi,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,TATAELXSI
hemant_good_200,Hemant Good 200,533095,,,,,,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,missing_security_id,533095
hemant_good_200,Hemant Good 200,EIDPARRY,916,NSE_EQ,EQUITY,EID Parry,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,EIDPARRY
hemant_good_200,Hemant Good 200,TIINDIA,312,NSE_EQ,EQUITY,Tube Investment,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,TIINDIA
hemant_good_200,Hemant Good 200,COCHINSHIP,21508,NSE_EQ,EQUITY,Cochin Shipyard,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,COCHINSHIP
hemant_good_200,Hemant Good 200,KPRMILL,14912,NSE_EQ,EQUITY,KPR Mill,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,KPRMILL
hemant_good_200,Hemant Good 200,CIEINDIA,14937,NSE_EQ,EQUITY,CIE Automotive,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CIEINDIA
hemant_good_200,Hemant Good 200,CANFINHOME,583,NSE_EQ,EQUITY,Can Fin Homes,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CANFINHOME
hemant_good_200,Hemant Good 200,GLAXO,1153,NSE_EQ,EQUITY,GlaxoSmithKline Pharmaceuticals,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,GLAXO
hemant_good_200,Hemant Good 200,AADHARHFC,23729,NSE_EQ,EQUITY,Aadhar Housing Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,AADHARHFC
hemant_good_200,Hemant Good 200,CREDITACC,4421,NSE_EQ,EQUITY,Credit Access Grameen,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CREDITACC
hemant_good_200,Hemant Good 200,AJANTPHARM,8124,NSE_EQ,EQUITY,Ajanta Pharma,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,AJANTPHARM
hemant_good_200,Hemant Good 200,ABSLAMC,6018,NSE_EQ,EQUITY,Aditya Birla Sun Life AMC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ABSLAMC
hemant_good_200,Hemant Good 200,CASTROLIND,1250,NSE_EQ,EQUITY,Castrol,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CASTROLIND
hemant_good_200,Hemant Good 200,CGPOWER,760,NSE_EQ,EQUITY,CG Power & Industrial Solutions,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CGPOWER
hemant_good_200,Hemant Good 200,ARE&M,100,NSE_EQ,EQUITY,Amara Raja Energy & Mobility,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ARE&M
hemant_good_200,Hemant Good 200,UJJIVANSFB,15228,NSE_EQ,EQUITY,Ujjivan Small Finance Bank,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,UJJIVANSFB
hemant_good_200,Hemant Good 200,SCHAEFFLER,1011,NSE_EQ,EQUITY,Schaeffler India,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,SCHAEFFLER
hemant_good_200,Hemant Good 200,WAAREEENER,25907,NSE_EQ,EQUITY,Waaree Energies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,WAAREEENER
hemant_good_200,Hemant Good 200,SUPREMEIND,3363,NSE_EQ,EQUITY,Supreme Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,SUPREMEIND
hemant_good_200,Hemant Good 200,FIVESTAR,12032,NSE_EQ,EQUITY,Five Star Business Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,FIVESTAR
hemant_good_200,Hemant Good 200,AIAENG,13086,NSE_EQ,EQUITY,AIA Engineering,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,AIAENG
hemant_good_200,Hemant Good 200,GODFRYPHLP,1181,NSE_EQ,EQUITY,Godfrey Phillips,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,GODFRYPHLP
hemant_good_200,Hemant Good 200,MGL,17534,NSE_EQ,EQUITY,Mahanagar Gas,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MGL
hemant_good_200,Hemant Good 200,MAXHEALTH,22377,NSE_EQ,EQUITY,Max Healthcare Institute,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MAXHEALTH
hemant_good_200,Hemant Good 200,NAVA,4014,NSE_EQ,EQUITY,Nava,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,NAVA
hemant_good_200,Hemant Good 200,IIFL,11809,NSE_EQ,EQUITY,IIFL Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,IIFL
hemant_good_200,Hemant Good 200,360ONE,13061,NSE_EQ,EQUITY,360 One WAM,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,360ONE
hemant_good_200,Hemant Good 200,TVSHLTD,29008,NSE_EQ,EQUITY,TVS Holdings,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,TVSHLTD
hemant_good_200,Hemant Good 200,BERGEPAINT,404,NSE_EQ,EQUITY,Berger Paints,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,BERGEPAINT
hemant_good_200,Hemant Good 200,ESCORTS,958,NSE_EQ,EQUITY,Escorts Kubota,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ESCORTS
hemant_good_200,Hemant Good 200,HEXT,29666,NSE_EQ,EQUITY,Hexaware Technologies,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,HEXT
hemant_good_200,Hemant Good 200,REDINGTON,14255,NSE_EQ,EQUITY,Redington,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,REDINGTON
hemant_good_200,Hemant Good 200,GUJGASLTD,10599,NSE_EQ,EQUITY,Gujarat Gas,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,GUJGASLTD
hemant_good_200,Hemant Good 200,IRCTC,13611,NSE_EQ,EQUITY,IRCTC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,IRCTC
hemant_good_200,Hemant Good 200,LTTS,18564,NSE_EQ,EQUITY,L&T Technology Services,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,LTTS
hemant_good_200,Hemant Good 200,PERSISTENT,18365,NSE_EQ,EQUITY,Persistent Systems,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PERSISTENT
hemant_good_200,Hemant Good 200,NAM-INDIA,357,NSE_EQ,EQUITY,Nippon Life India AMC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,NAM-INDIA
hemant_good_200,Hemant Good 200,ABBOTINDIA,17903,NSE_EQ,EQUITY,Abbott,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ABBOTINDIA
hemant_good_200,Hemant Good 200,GSPL,,,,,,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,missing_security_id,GSPL
hemant_good_200,Hemant Good 200,HAVELLS,9819,NSE_EQ,EQUITY,Havells,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,HAVELLS
hemant_good_200,Hemant Good 200,COLPAL,15141,NSE_EQ,EQUITY,Colgate Palmolive,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,COLPAL
hemant_good_200,Hemant Good 200,UNITDSPR,10447,NSE_EQ,EQUITY,United Spirits,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,UNITDSPR
hemant_good_200,Hemant Good 200,IGL,11262,NSE_EQ,EQUITY,Indraprastha Gas,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,IGL
hemant_good_200,Hemant Good 200,LLOYDSME,17313,NSE_EQ,EQUITY,Lloyds Metals & Energy,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,LLOYDSME
hemant_good_200,Hemant Good 200,MARICO,4067,NSE_EQ,EQUITY,Marico,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MARICO
hemant_good_200,Hemant Good 200,CHAMBLFERT,637,NSE_EQ,EQUITY,Chambal Fertilisers & Chemicals,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CHAMBLFERT
hemant_good_200,Hemant Good 200,COROMANDEL,739,NSE_EQ,EQUITY,Coromandel International,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,COROMANDEL
hemant_good_200,Hemant Good 200,MPHASIS,4503,NSE_EQ,EQUITY,Mphasis,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MPHASIS
hemant_good_200,Hemant Good 200,IREDA,20261,NSE_EQ,EQUITY,IREDA,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,IREDA
hemant_good_200,Hemant Good 200,PIIND,24184,NSE_EQ,EQUITY,PI Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PIIND
hemant_good_200,Hemant Good 200,SUNTV,13404,NSE_EQ,EQUITY,Sun TV Network,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,SUNTV
hemant_good_200,Hemant Good 200,MRF,2277,NSE_EQ,EQUITY,MRF,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MRF
hemant_good_200,Hemant Good 200,DABUR,772,NSE_EQ,EQUITY,Dabur India,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,DABUR
hemant_good_200,Hemant Good 200,POLYCAB,9590,NSE_EQ,EQUITY,Polycab,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,POLYCAB
hemant_good_200,Hemant Good 200,NATCOPHARM,3918,NSE_EQ,EQUITY,Natco Pharma,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,NATCOPHARM
hemant_good_200,Hemant Good 200,ABB,13,NSE_EQ,EQUITY,ABB,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ABB
hemant_good_200,Hemant Good 200,KARURVYSYA,1838,NSE_EQ,EQUITY,Karur Vysya Bank,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,KARURVYSYA
hemant_good_200,Hemant Good 200,MANKIND,15380,NSE_EQ,EQUITY,Mankind Pharma,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MANKIND
hemant_good_200,Hemant Good 200,CUMMINSIND,1901,NSE_EQ,EQUITY,Cummins,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CUMMINSIND
hemant_good_200,Hemant Good 200,BAJAJHFL,25270,NSE_EQ,EQUITY,Bajaj Housing Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,BAJAJHFL
hemant_good_200,Hemant Good 200,MANAPPURAM,19061,NSE_EQ,EQUITY,Manappuram Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MANAPPURAM
hemant_good_200,Hemant Good 200,PIDILITIND,2664,NSE_EQ,EQUITY,Pidilite Industries,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PIDILITIND
hemant_good_200,Hemant Good 200,BOSCHLTD,2181,NSE_EQ,EQUITY,Bosch,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,BOSCHLTD
hemant_good_200,Hemant Good 200,SBICARD,17971,NSE_EQ,EQUITY,SBI Cards,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,SBICARD
hemant_good_200,Hemant Good 200,DIVISLAB,10940,NSE_EQ,EQUITY,Divis Laboratories,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,DIVISLAB
hemant_good_200,Hemant Good 200,CHOLAHLDNG,21740,NSE_EQ,EQUITY,Cholamandalam Financial Holdings,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CHOLAHLDNG
hemant_good_200,Hemant Good 200,J&KBANK,5633,NSE_EQ,EQUITY,Jammu & Kashmir Bank,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,J&KBANK
hemant_good_200,Hemant Good 200,ALKEM,11703,NSE_EQ,EQUITY,Alkem Laboratories,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ALKEM
hemant_good_200,Hemant Good 200,SIEMENS,3150,NSE_EQ,EQUITY,Siemens,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,SIEMENS
hemant_good_200,Hemant Good 200,OFSS,10738,NSE_EQ,EQUITY,Oracle Financial Services Software,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,OFSS
hemant_good_200,Hemant Good 200,HDFCAMC,4244,NSE_EQ,EQUITY,HDFC AMC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,HDFCAMC
hemant_good_200,Hemant Good 200,GESHIP,13776,NSE_EQ,EQUITY,Great Eastern Shipping Company,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,GESHIP
hemant_good_200,Hemant Good 200,ACC,22,NSE_EQ,EQUITY,ACC,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ACC
hemant_good_200,Hemant Good 200,ICICIGI,21770,NSE_EQ,EQUITY,ICICI Lombard General Insurance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ICICIGI
hemant_good_200,Hemant Good 200,OBEROIRLTY,20242,NSE_EQ,EQUITY,Oberoi Realty,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,OBEROIRLTY
hemant_good_200,Hemant Good 200,VBL,18921,NSE_EQ,EQUITY,Varun Beverages,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,VBL
hemant_good_200,Hemant Good 200,DMART,19913,NSE_EQ,EQUITY,Avenue Supermarts DMart,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,DMART
hemant_good_200,Hemant Good 200,MAZDOCK,509,NSE_EQ,EQUITY,Mazagon Dock Shipbuilders,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MAZDOCK
hemant_good_200,Hemant Good 200,LUPIN,10440,NSE_EQ,EQUITY,Lupin,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,LUPIN
hemant_good_200,Hemant Good 200,NESTLEIND,17963,NSE_EQ,EQUITY,Nestle,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,NESTLEIND
hemant_good_200,Hemant Good 200,PETRONET,11351,NSE_EQ,EQUITY,Petronet LNG,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,PETRONET
hemant_good_200,Hemant Good 200,NATIONALUM,6364,NSE_EQ,EQUITY,NALCO,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,NATIONALUM
hemant_good_200,Hemant Good 200,AIIL,23553,NSE_EQ,EQUITY,Authum Inv & Infr,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,AIIL
hemant_good_200,Hemant Good 200,CHOLAFIN,685,NSE_EQ,EQUITY,Cholamandalam Investment,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CHOLAFIN
hemant_good_200,Hemant Good 200,HEROMOTOCO,1348,NSE_EQ,EQUITY,Hero Motocorp,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,HEROMOTOCO
hemant_good_200,Hemant Good 200,ASIANPAINT,236,NSE_EQ,EQUITY,Asian Paints,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ASIANPAINT
hemant_good_200,Hemant Good 200,EICHERMOT,910,NSE_EQ,EQUITY,Eicher Motors,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,EICHERMOT
hemant_good_200,Hemant Good 200,ZYDUSLIFE,7929,NSE_EQ,EQUITY,Zydus Life Science,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,ZYDUSLIFE
hemant_good_200,Hemant Good 200,LTIM,,,,,,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,missing_security_id,LTIM
hemant_good_200,Hemant Good 200,MUTHOOTFIN,23650,NSE_EQ,EQUITY,Muthoot Finance,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,MUTHOOTFIN
hemant_good_200,Hemant Good 200,CIPLA,694,NSE_EQ,EQUITY,Cipla,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,CIPLA
hemant_good_200,Hemant Good 200,BEL,383,NSE_EQ,EQUITY,Bharat Electronics,EQ,C:\Users\Sunny\Desktop\Coding Practice\Algo Trading\Streamlit Scanner App\data\universes\hemant_good_200.csv,mapped,BEL
